X,CH1,CH2,Start,Increment,P(Psi),V_int (cc)
671,-8.08E-01,1.11E+01,,,,
672,-1.02E+00,1.11E+01,,,,
673,-7.76E-01,1.11E+01,,,,
674,-1.02E+00,1.11E+01,,,,
675,-8.08E-01,1.11E+01,,,,
676,-1.02E+00,1.11E+01,,,,
677,-8.08E-01,1.11E+01,,,,
678,-1.02E+00,1.11E+01,,,,
679,-7.84E-01,1.11E+01,,,,
680,-7.92E-01,1.11E+01,,,,
681,-1.02E+00,1.11E+01,,,,
682,-1.02E+00,1.11E+01,,,,
683,-7.92E-01,1.11E+01,,,,
684,-1.02E+00,1.11E+01,,,,
685,-7.84E-01,1.11E+01,,,,
686,-1.02E+00,1.11E+01,,,,
687,-7.68E-01,1.11E+01,,,,
688,-1.02E+00,1.11E+01,,,,
689,-7.60E-01,1.11E+01,,,,
690,-1.02E+00,1.11E+01,,,,
691,-7.76E-01,1.11E+01,,,,
692,-1.02E+00,1.11E+01,,,,
693,-7.92E-01,1.11E+01,,,,
694,-1.02E+00,1.11E+01,,,,
695,5.92E-01,1.03E+01,,,,
696,-1.02E+00,1.11E+01,,,,
697,2.56E-01,1.02E+01,,,,
698,3.28E-01,1.11E+01,,,,
699,-1.02E+00,1.04E+01,,,,
700,3.04E-01,1.11E+01,,,,
701,-1.02E+00,1.06E+01,,,,
702,-1.02E+00,1.11E+01,,,,
703,1.02E+00,5.88E+00,,,,
704,-1.02E+00,1.11E+01,,,,
705,-9.12E-01,1.11E+01,,,,
706,-1.02E+00,1.11E+01,,,,
707,-9.20E-01,1.11E+01,,,,
708,-1.02E+00,1.11E+01,,,,
709,-8.88E-01,1.11E+01,,,,
710,-1.02E+00,1.11E+01,,,,
711,-8.72E-01,1.11E+01,,,,
712,-1.02E+00,1.11E+01,,,,
713,-8.64E-01,1.11E+01,,,,
714,-8.64E-01,1.11E+01,,,,
715,-1.01E+00,1.11E+01,,,,
716,-8.72E-01,1.11E+01,,,,
717,-1.02E+00,1.11E+01,,,,
718,-1.02E+00,1.11E+01,,,,
719,-8.48E-01,1.11E+01,,,,
720,-8.48E-01,1.11E+01,,,,
721,-1.02E+00,1.11E+01,,,,
722,-8.64E-01,1.11E+01,,,,
723,-1.02E+00,1.11E+01,,,,
724,-1.02E+00,1.11E+01,,,,
725,-8.40E-01,1.11E+01,,,,
726,-8.72E-01,1.11E+01,,,,
727,-1.00E+00,1.11E+01,,,,
728,-1.02E+00,1.11E+01,,,,
729,-8.40E-01,1.11E+01,,,,
730,-1.00E+00,1.11E+01,,,,
731,-8.48E-01,1.11E+01,,,,
732,-1.02E+00,1.11E+01,,,,
733,-8.48E-01,1.11E+01,,,,
734,-1.02E+00,1.11E+01,,,,
735,-8.72E-01,1.11E+01,,,,
736,-8.56E-01,1.11E+01,,,,
737,-1.02E+00,1.11E+01,,,,
738,-8.56E-01,1.11E+01,,,,
739,-1.00E+00,1.11E+01,,,,
740,-8.72E-01,1.11E+01,,,,
741,-1.02E+00,1.11E+01,,,,
742,-8.64E-01,1.11E+01,,,,
743,-1.02E+00,1.11E+01,,,,
744,-1.02E+00,1.11E+01,,,,
745,-8.56E-01,1.11E+01,,,,
746,-1.02E+00,1.11E+01,,,,
747,-8.72E-01,1.11E+01,,,,
748,-1.00E+00,1.11E+01,,,,
749,-8.40E-01,1.11E+01,,,,
750,-8.40E-01,1.11E+01,,,,
751,-1.02E+00,1.11E+01,,,,
752,-1.02E+00,1.11E+01,,,,
753,-8.72E-01,1.11E+01,,,,
754,-8.40E-01,1.11E+01,,,,
755,-1.00E+00,1.11E+01,,,,
756,-8.48E-01,1.11E+01,,,,
757,-1.02E+00,1.11E+01,,,,
758,-1.00E+00,1.11E+01,,,,
759,-8.32E-01,1.11E+01,,,,
760,-1.00E+00,1.11E+01,,,,
761,-8.32E-01,1.11E+01,,,,
762,-1.02E+00,1.11E+01,,,,
763,-8.64E-01,1.11E+01,,,,
764,-8.48E-01,1.11E+01,,,,
765,-1.02E+00,1.11E+01,,,,
766,-1.02E+00,1.11E+01,,,,
767,-8.56E-01,1.11E+01,,,,
768,-1.02E+00,1.11E+01,,,,
769,-8.56E-01,1.11E+01,,,,
770,-1.02E+00,1.11E+01,,,,
771,-8.40E-01,1.11E+01,,,,
772,-8.32E-01,1.11E+01,,,,
773,-1.00E+00,1.11E+01,,,,
774,-1.02E+00,1.11E+01,,,,
775,-8.40E-01,1.11E+01,,,,
776,-1.00E+00,1.11E+01,,,,
777,-8.32E-01,1.11E+01,,,,
778,-1.02E+00,1.11E+01,,,,
779,-8.32E-01,1.11E+01,,,,
780,-1.02E+00,1.11E+01,,,,
781,-8.48E-01,1.11E+01,,,,
782,-9.92E-01,1.11E+01,,,,
783,-8.48E-01,1.11E+01,,,,
784,-8.64E-01,1.11E+01,,,,
785,-1.02E+00,1.11E+01,,,,
786,-8.80E-01,1.11E+01,,,,
787,-1.02E+00,1.11E+01,,,,
788,-8.48E-01,1.11E+01,,,,
789,-1.02E+00,1.11E+01,,,,
790,-1.02E+00,1.11E+01,,,,
791,-8.40E-01,1.11E+01,,,,
792,-8.72E-01,1.11E+01,,,,
793,-1.02E+00,1.11E+01,,,,
794,-1.02E+00,1.11E+01,,,,
795,-8.40E-01,1.11E+01,,,,
796,-1.02E+00,1.11E+01,,,,
797,-8.72E-01,1.11E+01,,,,
798,-1.02E+00,1.11E+01,,,,
799,-8.64E-01,1.11E+01,,,,
800,-1.00E+00,1.11E+01,,,,
801,-8.64E-01,1.11E+01,,,,
802,-1.02E+00,1.11E+01,,,,
803,-8.40E-01,1.11E+01,,,,
804,-1.02E+00,1.11E+01,,,,
805,-8.40E-01,1.11E+01,,,,
806,-8.48E-01,1.11E+01,,,,
807,-1.02E+00,1.11E+01,,,,
808,-8.32E-01,1.11E+01,,,,
809,-1.02E+00,1.11E+01,,,,
810,-8.64E-01,1.11E+01,,,,
811,-9.92E-01,1.11E+01,,,,
812,-1.02E+00,1.11E+01,,,,
813,-8.48E-01,1.11E+01,,,,
814,-1.02E+00,1.11E+01,,,,
815,-8.48E-01,1.11E+01,,,,
816,-8.64E-01,1.11E+01,,,,
817,-9.92E-01,1.11E+01,,,,
818,-1.02E+00,1.11E+01,,,,
819,-8.64E-01,1.11E+01,,,,
820,-8.48E-01,1.11E+01,,,,
821,-1.02E+00,1.11E+01,,,,
822,-8.48E-01,1.11E+01,,,,
823,-1.02E+00,1.11E+01,,,,
824,-1.02E+00,1.11E+01,,,,
825,-8.40E-01,1.11E+01,,,,
826,-8.56E-01,1.11E+01,,,,
827,-1.02E+00,1.11E+01,,,,
828,-8.48E-01,1.11E+01,,,,
829,-1.02E+00,1.11E+01,,,,
830,-1.02E+00,1.11E+01,,,,
831,-8.32E-01,1.11E+01,,,,
832,-8.24E-01,1.11E+01,,,,
833,-1.02E+00,1.11E+01,,,,
834,-8.40E-01,1.11E+01,,,,
835,-1.02E+00,1.11E+01,,,,
836,-1.02E+00,1.11E+01,,,,
837,-8.64E-01,1.11E+01,,,,
838,-9.84E-01,1.11E+01,,,,
839,-8.48E-01,1.11E+01,,,,
840,-8.48E-01,1.11E+01,,,,
841,-1.02E+00,1.11E+01,,,,
842,-1.02E+00,1.11E+01,,,,
843,-8.48E-01,1.11E+01,,,,
844,-1.00E+00,1.11E+01,,,,
845,-8.40E-01,1.11E+01,,,,
846,-1.02E+00,1.11E+01,,,,
847,-8.48E-01,1.11E+01,,,,
848,-8.56E-01,1.11E+01,,,,
849,-1.02E+00,1.11E+01,,,,
850,-7.92E-01,1.11E+01,,,,
851,-1.00E+00,1.11E+01,,,,
852,-1.02E+00,1.11E+01,,,,
853,-8.56E-01,1.11E+01,,,,
854,-8.40E-01,1.11E+01,,,,
855,-1.02E+00,1.11E+01,,,,
856,-1.02E+00,1.11E+01,,,,
857,-8.56E-01,1.11E+01,,,,
858,-1.02E+00,1.11E+01,,,,
859,-8.32E-01,1.11E+01,,,,
860,-1.02E+00,1.11E+01,,,,
861,-8.72E-01,1.11E+01,,,,
862,-1.02E+00,1.11E+01,,,,
863,-8.88E-01,1.11E+01,,,,
864,-1.02E+00,1.11E+01,,,,
865,-8.72E-01,1.11E+01,,,,
866,-1.02E+00,1.11E+01,,,,
867,-8.00E-01,1.11E+01,,,,
868,-1.02E+00,1.11E+01,,,,
869,-8.64E-01,1.11E+01,,,,
870,-8.48E-01,1.11E+01,,,,
871,-1.02E+00,1.11E+01,,,,
872,-1.02E+00,1.11E+01,,,,
873,-8.48E-01,1.11E+01,,,,
874,-1.02E+00,1.11E+01,,,,
875,-8.00E-01,1.11E+01,,,,
876,-8.40E-01,1.11E+01,,,,
877,-1.02E+00,1.11E+01,,,,
878,-1.02E+00,1.11E+01,,,,
879,-8.40E-01,1.11E+01,,,,
880,-1.02E+00,1.11E+01,,,,
881,-8.48E-01,1.11E+01,,,,
882,-1.02E+00,1.11E+01,,,,
883,-8.64E-01,1.11E+01,,,,
884,-1.02E+00,1.11E+01,,,,
885,-8.40E-01,1.11E+01,,,,
886,-1.02E+00,1.11E+01,,,,
887,-8.80E-01,1.11E+01,,,,
888,-8.64E-01,1.11E+01,,,,
889,-1.02E+00,1.11E+01,,,,
890,-1.02E+00,1.11E+01,,,,
891,-8.48E-01,1.11E+01,,,,
892,-1.02E+00,1.11E+01,,,,
893,-8.00E-01,1.11E+01,,,,
894,-8.40E-01,1.11E+01,,,,
895,-1.02E+00,1.11E+01,,,,
896,-1.02E+00,1.11E+01,,,,
897,-8.72E-01,1.11E+01,,,,
898,-1.02E+00,1.11E+01,,,,
899,-8.40E-01,1.11E+01,,,,
900,-8.64E-01,1.11E+01,,,,
901,-1.02E+00,1.11E+01,,,,
902,-1.02E+00,1.11E+01,,,,
903,-8.40E-01,1.11E+01,,,,
904,-8.56E-01,1.11E+01,,,,
905,-1.00E+00,1.11E+01,,,,
906,-9.84E-01,1.11E+01,,,,
907,-8.64E-01,1.11E+01,,,,
908,-8.56E-01,1.11E+01,,,,
909,-1.02E+00,1.11E+01,,,,
910,-8.40E-01,1.11E+01,,,,
911,-1.02E+00,1.11E+01,,,,
912,-1.00E+00,1.11E+01,,,,
913,-8.40E-01,1.11E+01,,,,
914,-1.02E+00,1.11E+01,,,,
915,-8.24E-01,1.11E+01,,,,
916,-8.24E-01,1.11E+01,,,,
917,-9.92E-01,1.11E+01,,,,
918,-8.24E-01,1.11E+01,,,,
919,-1.02E+00,1.11E+01,,,,
920,-1.02E+00,1.11E+01,,,,
921,-8.48E-01,1.11E+01,,,,
922,-8.40E-01,1.11E+01,,,,
923,-1.02E+00,1.11E+01,,,,
924,-1.02E+00,1.11E+01,,,,
925,-8.40E-01,1.11E+01,,,,
926,-1.00E+00,1.11E+01,,,,
927,-8.40E-01,1.11E+01,,,,
928,-1.02E+00,1.11E+01,,,,
929,-8.48E-01,1.11E+01,,,,
930,-8.16E-01,1.11E+01,,,,
931,-1.02E+00,1.11E+01,,,,
932,-8.40E-01,1.11E+01,,,,
933,-1.02E+00,1.11E+01,,,,
934,-1.02E+00,1.11E+01,,,,
935,-8.56E-01,1.11E+01,,,,
936,-1.02E+00,1.11E+01,,,,
937,-8.40E-01,1.11E+01,,,,
938,-8.64E-01,1.11E+01,,,,
939,-1.00E+00,1.11E+01,,,,
940,-1.02E+00,1.11E+01,,,,
941,-8.48E-01,1.11E+01,,,,
942,-1.02E+00,1.11E+01,,,,
943,-8.64E-01,1.11E+01,,,,
944,-1.02E+00,1.11E+01,,,,
945,-8.56E-01,1.11E+01,,,,
946,-8.48E-01,1.11E+01,,,,
947,-1.02E+00,1.11E+01,,,,
948,-1.02E+00,1.11E+01,,,,
949,-8.16E-01,1.11E+01,,,,
950,-8.56E-01,1.11E+01,,,,
951,-1.02E+00,1.11E+01,,,,
952,-1.02E+00,1.11E+01,,,,
953,-8.00E-01,1.11E+01,,,,
954,-1.00E+00,1.11E+01,,,,
955,-8.56E-01,1.11E+01,,,,
956,-8.32E-01,1.11E+01,,,,
957,-1.02E+00,1.11E+01,,,,
958,-1.02E+00,1.11E+01,,,,
959,-8.72E-01,1.11E+01,,,,
960,-1.02E+00,1.11E+01,,,,
961,-8.24E-01,1.11E+01,,,,
962,-1.00E+00,1.11E+01,,,,
963,-8.80E-01,1.11E+01,,,,
964,-1.02E+00,1.11E+01,,,,
965,-8.32E-01,1.11E+01,,,,
966,-1.02E+00,1.11E+01,,,,
967,-8.40E-01,1.11E+01,,,,
968,-1.00E+00,1.11E+01,,,,
969,-8.40E-01,1.11E+01,,,,
970,-1.02E+00,1.11E+01,,,,
971,-8.24E-01,1.11E+01,,,,
972,-8.48E-01,1.11E+01,,,,
973,-1.02E+00,1.11E+01,,,,
974,-8.24E-01,1.11E+01,,,,
975,-1.02E+00,1.11E+01,,,,
976,-1.02E+00,1.11E+01,,,,
977,-8.24E-01,1.11E+01,,,,
978,-8.24E-01,1.11E+01,,,,
979,-1.02E+00,1.11E+01,,,,
980,-8.32E-01,1.11E+01,,,,
981,-1.02E+00,1.11E+01,,,,
982,-8.40E-01,1.11E+01,,,,
983,-1.00E+00,1.11E+01,,,,
984,-8.40E-01,1.11E+01,,,,
985,-9.92E-01,1.11E+01,,,,
986,-8.32E-01,1.11E+01,,,,
987,-1.02E+00,1.11E+01,,,,
988,-8.48E-01,1.11E+01,,,,
989,-1.00E+00,1.11E+01,,,,
990,-9.84E-01,1.11E+01,,,,
991,-8.32E-01,1.11E+01,,,,
992,-1.02E+00,1.11E+01,,,,
993,-8.64E-01,1.11E+01,,,,
994,-8.40E-01,1.11E+01,,,,
995,-1.02E+00,1.11E+01,,,,
996,-9.92E-01,1.11E+01,,,,
997,-8.40E-01,1.11E+01,,,,
998,-1.02E+00,1.11E+01,,,,
999,-7.52E-01,1.11E+01,,,,
1000,-1.02E+00,1.11E+01,,,,
1001,-8.48E-01,1.11E+01,,,,
1002,-8.16E-01,1.11E+01,,,,
1003,-1.02E+00,1.11E+01,,,,
1004,-1.02E+00,1.11E+01,,,,
1005,-8.32E-01,1.11E+01,,,,
1006,-8.64E-01,1.11E+01,,,,
1007,-1.02E+00,1.11E+01,,,,
1008,-1.02E+00,1.11E+01,,,,
1009,-8.64E-01,1.11E+01,,,,
1010,-8.48E-01,1.11E+01,,,,
1011,-1.02E+00,1.11E+01,,,,
1012,-8.48E-01,1.11E+01,,,,
1013,-1.02E+00,1.11E+01,,,,
1014,-8.48E-01,1.11E+01,,,,
1015,-1.02E+00,1.11E+01,,,,
1016,-1.02E+00,1.11E+01,,,,
1017,-8.32E-01,1.11E+01,,,,
1018,-1.02E+00,1.11E+01,,,,
1019,-8.40E-01,1.11E+01,,,,
1020,-8.32E-01,1.11E+01,,,,
1021,-1.02E+00,1.11E+01,,,,
1022,-1.00E+00,1.11E+01,,,,
1023,-8.80E-01,1.11E+01,,,,
1024,-8.56E-01,1.11E+01,,,,
1025,-1.02E+00,1.11E+01,,,,
1026,-1.02E+00,1.11E+01,,,,
1027,-8.24E-01,1.11E+01,,,,
1028,-1.02E+00,1.11E+01,,,,
1029,-8.48E-01,1.11E+01,,,,
1030,-8.24E-01,1.11E+01,,,,
1031,-1.02E+00,1.11E+01,,,,
1032,-1.02E+00,1.11E+01,,,,
1033,-8.64E-01,1.11E+01,,,,
1034,-8.40E-01,1.11E+01,,,,
1035,-1.02E+00,1.11E+01,,,,
1036,-8.64E-01,1.11E+01,,,,
1037,-1.02E+00,1.11E+01,,,,
1038,-1.02E+00,1.11E+01,,,,
1039,-8.56E-01,1.11E+01,,,,
1040,-1.02E+00,1.11E+01,,,,
1041,-8.24E-01,1.11E+01,,,,
1042,-8.40E-01,1.11E+01,,,,
1043,-1.02E+00,1.11E+01,,,,
1044,-1.02E+00,1.11E+01,,,,
1045,-8.40E-01,1.11E+01,,,,
1046,-1.00E+00,1.11E+01,,,,
1047,-8.40E-01,1.11E+01,,,,
1048,-8.32E-01,1.11E+01,,,,
1049,-1.02E+00,1.11E+01,,,,
1050,-8.48E-01,1.11E+01,,,,
1051,-1.00E+00,1.11E+01,,,,
1052,-1.02E+00,1.11E+01,,,,
1053,-8.40E-01,1.11E+01,,,,
1054,-1.02E+00,1.11E+01,,,,
1055,-8.40E-01,1.11E+01,,,,
1056,-8.40E-01,1.11E+01,,,,
1057,-9.92E-01,1.11E+01,,,,
1058,-8.64E-01,1.11E+01,,,,
1059,-1.02E+00,1.11E+01,,,,
1060,-1.02E+00,1.11E+01,,,,
1061,-8.24E-01,1.11E+01,,,,
1062,-8.24E-01,1.11E+01,,,,
1063,-1.02E+00,1.11E+01,,,,
1064,-8.24E-01,1.11E+01,,,,
1065,-1.02E+00,1.11E+01,,,,
1066,-1.02E+00,1.11E+01,,,,
1067,-8.16E-01,1.11E+01,,,,
1068,-1.00E+00,1.11E+01,,,,
1069,-8.16E-01,1.11E+01,,,,
1070,-1.02E+00,1.11E+01,,,,
1071,-8.64E-01,1.11E+01,,,,
1072,-1.00E+00,1.11E+01,,,,
1073,-8.40E-01,1.11E+01,,,,
1074,-8.40E-01,1.11E+01,,,,
1075,-1.02E+00,1.11E+01,,,,
1076,-8.48E-01,1.11E+01,,,,
1077,-1.02E+00,1.11E+01,,,,
1078,-1.00E+00,1.11E+01,,,,
1079,-8.40E-01,1.11E+01,,,,
1080,-1.02E+00,1.11E+01,,,,
1081,-8.40E-01,1.11E+01,,,,
1082,-1.02E+00,1.11E+01,,,,
1083,-8.32E-01,1.11E+01,,,,
1084,-9.92E-01,1.11E+01,,,,
1085,-8.40E-01,1.11E+01,,,,
1086,-8.00E-01,1.11E+01,,,,
1087,-1.02E+00,1.11E+01,,,,
1088,-1.02E+00,1.11E+01,,,,
1089,-8.72E-01,1.11E+01,,,,
1090,-8.40E-01,1.11E+01,,,,
1091,-1.02E+00,1.11E+01,,,,
1092,-8.64E-01,1.11E+01,,,,
1093,-1.02E+00,1.11E+01,,,,
1094,-8.32E-01,1.11E+01,,,,
1095,-1.02E+00,1.11E+01,,,,
1096,-1.02E+00,1.11E+01,,,,
1097,-8.32E-01,1.11E+01,,,,
1098,-8.24E-01,1.11E+01,,,,
1099,-1.02E+00,1.11E+01,,,,
1100,-1.02E+00,1.11E+01,,,,
1101,-8.24E-01,1.11E+01,,,,
1102,-8.24E-01,1.11E+01,,,,
1103,-1.02E+00,1.11E+01,,,,
1104,-1.02E+00,1.11E+01,,,,
1105,-7.52E-01,1.11E+01,,,,
1106,-8.00E-01,1.11E+01,,,,
1107,-1.02E+00,1.11E+01,,,,
1108,-1.02E+00,1.11E+01,,,,
1109,-8.56E-01,1.11E+01,,,,
1110,-1.02E+00,1.11E+01,,,,
1111,-8.24E-01,1.11E+01,,,,
1112,-1.02E+00,1.11E+01,,,,
1113,-8.64E-01,1.11E+01,,,,
1114,-1.02E+00,1.11E+01,,,,
1115,-8.56E-01,1.11E+01,,,,
1116,-1.02E+00,1.11E+01,,,,
1117,-8.40E-01,1.11E+01,,,,
1118,-1.02E+00,1.11E+01,,,,
1119,-8.48E-01,1.11E+01,,,,
1120,-8.24E-01,1.11E+01,,,,
1121,-1.02E+00,1.11E+01,,,,
1122,-1.00E+00,1.11E+01,,,,
1123,-8.40E-01,1.11E+01,,,,
1124,-8.32E-01,1.11E+01,,,,
1125,-1.02E+00,1.11E+01,,,,
1126,-8.24E-01,1.11E+01,,,,
1127,-1.02E+00,1.11E+01,,,,
1128,-1.02E+00,1.11E+01,,,,
1129,-8.56E-01,1.11E+01,,,,
1130,-1.02E+00,1.11E+01,,,,
1131,-8.32E-01,1.11E+01,,,,
1132,-1.02E+00,1.11E+01,,,,
1133,-8.80E-01,1.11E+01,,,,
1134,-8.40E-01,1.11E+01,,,,
1135,-9.92E-01,1.11E+01,,,,
1136,-1.02E+00,1.11E+01,,,,
1137,-8.32E-01,1.11E+01,,,,
1138,-1.02E+00,1.11E+01,,,,
1139,-8.40E-01,1.11E+01,,,,
1140,-7.92E-01,1.11E+01,,,,
1141,-1.02E+00,1.11E+01,,,,
1142,-1.02E+00,1.11E+01,,,,
1143,-8.40E-01,1.11E+01,,,,
1144,-1.02E+00,1.11E+01,,,,
1145,-8.64E-01,1.11E+01,,,,
1146,-8.72E-01,1.11E+01,,,,
1147,-1.02E+00,1.11E+01,,,,
1148,-1.02E+00,1.11E+01,,,,
1149,-8.64E-01,1.11E+01,,,,
1150,-8.40E-01,1.11E+01,,,,
1151,-9.76E-01,1.11E+01,,,,
1152,-8.48E-01,1.11E+01,,,,
1153,-1.02E+00,1.11E+01,,,,
1154,-1.02E+00,1.11E+01,,,,
1155,-8.32E-01,1.11E+01,,,,
1156,-1.02E+00,1.11E+01,,,,
1157,-8.40E-01,1.11E+01,,,,
1158,-1.02E+00,1.11E+01,,,,
1159,-8.40E-01,1.11E+01,,,,
1160,-8.40E-01,1.11E+01,,,,
1161,-1.02E+00,1.11E+01,,,,
1162,-1.02E+00,1.11E+01,,,,
1163,-8.64E-01,1.11E+01,,,,
1164,-1.02E+00,1.11E+01,,,,
1165,-8.40E-01,1.11E+01,,,,
1166,-1.02E+00,1.11E+01,,,,
1167,-8.32E-01,1.11E+01,,,,
1168,-9.92E-01,1.11E+01,,,,
1169,-8.40E-01,1.11E+01,,,,
1170,-8.40E-01,1.11E+01,,,,
1171,-1.02E+00,1.11E+01,,,,
1172,-1.02E+00,1.11E+01,,,,
1173,-8.40E-01,1.11E+01,,,,
1174,-8.72E-01,1.11E+01,,,,
1175,-1.02E+00,1.11E+01,,,,
1176,-8.72E-01,1.11E+01,,,,
1177,-1.02E+00,1.11E+01,,,,
1178,-1.00E+00,1.11E+01,,,,
1179,-8.40E-01,1.11E+01,,,,
1180,-1.02E+00,1.11E+01,,,,
1181,-8.40E-01,1.11E+01,,,,
1182,-1.02E+00,1.11E+01,,,,
1183,-8.72E-01,1.11E+01,,,,
1184,-8.40E-01,1.11E+01,,,,
1185,-1.02E+00,1.11E+01,,,,
1186,-1.02E+00,1.11E+01,,,,
1187,-8.08E-01,1.11E+01,,,,
1188,-1.02E+00,1.11E+01,,,,
1189,-8.48E-01,1.11E+01,,,,
1190,-8.56E-01,1.11E+01,,,,
1191,-1.02E+00,1.11E+01,,,,
1192,-1.02E+00,1.11E+01,,,,
1193,-8.32E-01,1.11E+01,,,,
1194,-1.02E+00,1.11E+01,,,,
1195,-8.32E-01,1.11E+01,,,,
1196,-9.92E-01,1.11E+01,,,,
1197,-8.32E-01,1.11E+01,,,,
1198,-8.40E-01,1.11E+01,,,,
1199,-1.02E+00,1.11E+01,,,,
